,ID,datetime,siteid,offerid,category,merchant,countrycode,browserid,devid,click
1068946,IDIyhQfmD,2017-01-12 17:02:35,8192794,651410,34670,73017084,f,Mozilla Firefox,Desktop,0
11104509,ID7V0EsHi,2017-01-12 14:11:30,3720950,831248,85860,82291592,e,Edge,Tablet,0
5051720,IDeYhdwUo,2017-01-13 06:43:42,4983938,195103,72276,86084476,a,Edge,Tablet,0
11014502,IDw5nlRRB,2017-01-15 07:52:30,1212387,403176,93286,27723861,e,Edge,Tablet,0
5876181,IDoKL7y3w,2017-01-13 07:24:24,2337324,770241,68947,55358028,f,Mozilla Firefox,Desktop,0
1419119,ID5atkrUT,2017-01-14 08:52:52,7962464,66865,61341,26391770,b,Firefox,Mobile,0
11762305,IDO5QTWC3,2017-01-13 14:29:10,7171718,371424,5602,72451969,b,Mozilla,Desktop,0
102417,IDsB4qeuT,2017-01-17 16:08:26,7875055,694784,98552,17990842,e,Mozilla Firefox,Desktop,0
2931461,IDyNdH6TK,2017-01-15 10:58:56,9014494,673046,99178,87807327,a,Edge,Tablet,0
2827657,IDAPVVzgK,2017-01-11 18:07:29,,687327,54125,555603,b,,,0
9429352,IDLyrwviN,2017-01-17 15:57:13,2400613,426973,82877,96206255,e,Google Chrome,Mobile,0
11541001,IDwp4qxzy,2017-01-18 09:23:08,5028548,377131,13412,77318092,b,Firefox,Mobile,0
6617472,IDRi2ZJG5,2017-01-15 09:29:51,2721762,40493,17714,74363610,a,Firefox,Mobile,0
6492859,IDxL63bX0,2017-01-16 08:28:39,1950289,215034,92704,54526992,a,Mozilla Firefox,,0
7768154,IDa6RLkz2,2017-01-20 06:34:12,5045682,197133,55686,17488931,b,Edge,Tablet,0
10989921,ID2YSSvjb,2017-01-20 10:18:37,8737840,184336,89522,27578501,b,Edge,Tablet,0
12033720,ID0Pggv0d,2017-01-19 16:59:36,7440490,394263,93286,90093962,f,Edge,Tablet,0
4279191,IDB4zsxPI,2017-01-14 16:17:32,3766067,895251,73248,83960204,f,Edge,Tablet,0
1570779,IDbO6lQWz,2017-01-18 12:06:39,6713456,651053,42227,43770446,b,Mozilla Firefox,Desktop,0
4687317,IDTr8JSH8,2017-01-12 17:38:54,9295917,799581,12211,87903766,b,Mozilla Firefox,Desktop,0
9466296,IDaJmzdLm,2017-01-17 11:37:22,2496842,65952,9764,58163546,b,Edge,Tablet,0
4883111,IDEUj8oor,2017-01-12 17:08:08,2107515,660363,34670,1569330,e,Firefox,Mobile,0
10758812,ID3fI89LG,2017-01-16 10:41:38,9688010,270270,6906,99510044,a,Edge,Tablet,0
11182043,IDQi0CumY,2017-01-17 09:52:25,4379735,517617,25085,91553313,b,Firefox,Mobile,0
10724406,IDRkdbWrM,2017-01-14 19:06:45,,190369,74017,74213209,c,Google Chrome,Mobile,1
3060463,IDom9b1jx,2017-01-14 13:55:05,2044847,142293,68575,27723861,b,Edge,Tablet,0
5763631,IDfPllT8P,2017-01-13 14:53:58,1860680,98961,11837,79474990,b,Mozilla Firefox,Desktop,0
1013933,IDegDIIOA,2017-01-10 13:40:07,7666651,678854,29183,49777864,b,Firefox,,0
3799901,ID2N1sXaE,2017-01-14 15:16:23,8188563,62440,11837,90276693,e,Edge,Tablet,0
1467658,IDlcct8E7,2017-01-14 12:56:15,1687044,597232,80800,27723861,b,Firefox,Mobile,0
1380974,IDRSGW0C5,2017-01-19 07:11:01,8821167,806271,87732,555603,b,,Tablet,0
962422,ID5UgDgeA,2017-01-16 15:35:05,9568662,702201,68947,30860214,a,,Mobile,0
11044913,IDw4gVbvh,2017-01-14 15:04:35,896626,215772,66786,74363610,c,Mozilla,Desktop,0
6766408,IDYy6Z1Cz,2017-01-11 08:53:09,4800985,427176,60316,26391770,e,Mozilla,Desktop,0
6986507,IDC45x7LW,2017-01-10 15:19:24,4714191,21308,42227,49384126,a,Firefox,Mobile,0
8380815,IDyp6ezwL,2017-01-13 17:17:39,2322380,359352,34670,78365183,d,Firefox,Mobile,0
5715499,IDPSn3s3j,2017-01-12 12:59:34,,349439,45620,31388981,b,Edge,Tablet,0
5278407,IDScl5ZyS,2017-01-20 17:01:46,9080966,968221,42227,96823930,b,,Desktop,0
6479051,IDQ2s8jYk,2017-01-15 17:56:19,1813701,332242,40339,43452411,b,Edge,Tablet,0
10102720,IDEbVO9aR,2017-01-17 20:16:38,7933843,794259,40339,7122654,c,Google Chrome,Mobile,1
6190024,IDemCLX57,2017-01-18 12:31:57,,609141,82877,38492160,b,Edge,Tablet,0
5288138,IDZMVjt6M,2017-01-15 18:32:56,,783599,11837,88843407,a,Firefox,Mobile,0
10077254,IDybiYfR8,2017-01-11 10:52:32,8407860,874513,40339,49384126,f,Firefox,Mobile,0
5847781,IDByUQZOV,2017-01-14 03:06:41,9023848,7029,62809,29916445,a,Mozilla,,0
10629777,IDHEBuH7K,2017-01-19 16:30:40,8000971,678537,904,26391770,b,Firefox,Mobile,0
3965668,IDtSiC6Ib,2017-01-12 12:53:33,2131962,624643,9764,50595884,e,Firefox,Mobile,0
11123129,IDFYZobwK,2017-01-16 12:39:27,2328626,56913,42227,95013373,a,Edge,Tablet,0
3674059,IDcrX059h,2017-01-10 15:27:05,2385580,606077,29183,42914671,a,Edge,Tablet,0
2507153,IDsyFexUU,2017-01-16 13:26:17,4105078,262611,46450,54630329,f,Mozilla,Desktop,0
531462,IDwvaQwrG,2017-01-12 18:44:44,3068911,381571,6906,99510044,b,Edge,Tablet,0
5886454,IDg1AoNtX,2017-01-16 17:55:26,,115600,62416,37135965,a,Firefox,,0
6011768,ID1xZm0ey,2017-01-14 14:48:47,3811536,806856,97103,13742268,c,,Mobile,0
581510,ID9hTZHhQ,2017-01-10 14:56:28,1044181,464766,33638,62834288,a,Internet Explorer,Tablet,0
5880443,ID6TJHE1t,2017-01-12 12:25:49,1619568,526386,29183,42914671,b,Firefox,Mobile,0
11787384,IDi8uFVyq,2017-01-20 17:45:38,897101,689740,45620,31388981,b,Firefox,Mobile,0
12081287,IDRAezxcD,2017-01-14 15:39:26,6549428,821788,1678,99251404,a,Edge,,0
3308600,IDDQvUEWC,2017-01-11 08:35:52,8243857,83276,95113,65017662,e,Edge,Tablet,0
5257354,IDdQGnTuz,2017-01-16 12:38:10,8386020,446730,46365,91553313,d,Edge,Tablet,0
11062404,IDkzo9Jh0,2017-01-14 09:46:24,7786885,355610,12211,50595884,a,Edge,Tablet,0
10757530,IDOBx6oZ8,2017-01-17 15:49:50,3903165,605226,42227,32738053,e,Mozilla,Desktop,0
5225845,IDBEqYxEP,2017-01-14 13:33:01,3472935,844819,11837,36529598,b,Firefox,Mobile,0
1484499,IDFTL0zMI,2017-01-10 18:39:05,7385989,620692,67817,41631117,b,,Desktop,0
4385330,IDeVLmBIJ,2017-01-14 12:15:27,7755650,755981,17714,61682792,e,Edge,,0
2114791,IDo9UWNMG,2017-01-17 05:56:18,6590847,153159,41706,4000296,b,Edge,Tablet,0
2223252,IDfToEDvT,2017-01-19 10:32:09,3209879,539130,41640,74868704,e,Edge,Tablet,0
4388025,IDMUm961T,2017-01-13 08:41:39,4607434,239421,6906,99510044,f,Internet Explorer,Tablet,0
11990301,IDx2jDlHh,2017-01-20 14:11:16,6725686,86500,50088,57977218,d,Firefox,Mobile,0
7731963,IDGuBA3DM,2017-01-20 16:40:38,1250439,680037,29183,42914671,d,Firefox,Mobile,0
5298917,IDV6rOOk0,2017-01-20 14:34:26,1711610,331905,5602,48425572,b,Edge,Tablet,0
7591596,IDRarStuy,2017-01-15 12:34:22,846230,31768,33287,43770446,b,Firefox,,0
623010,IDIusxuRs,2017-01-12 09:03:26,3273250,719525,42227,18243870,a,Chrome,,0
3123860,IDpSi1AlM,2017-01-15 15:18:49,3429462,957613,96184,93157824,b,Firefox,Mobile,0
598843,ID2ZptX40,2017-01-11 02:06:31,5796404,374311,97863,56008048,b,Edge,Tablet,0
9301753,IDJ8T5D9x,2017-01-11 13:42:14,3428619,284471,93188,7122654,b,Mozilla,Desktop,0
2628105,IDhWNC3gq,2017-01-20 16:36:40,8733657,359502,14960,47079934,f,Edge,,0
5739126,IDyQBBkEY,2017-01-14 07:36:00,98480,300691,1678,76900293,a,Firefox,Mobile,0
9991067,IDwOXHVyh,2017-01-16 07:28:10,1278379,18588,34670,58604466,a,Edge,Tablet,0
1167347,IDKqA0d6V,2017-01-13 17:41:11,,610207,6747,3151081,a,Edge,Tablet,0
10104874,IDIUqVu5Q,2017-01-15 10:05:10,270438,554407,17714,74363610,b,Edge,Tablet,0
7280082,IDdGzVrGs,2017-01-14 15:02:36,6383253,349036,95113,65017662,a,Edge,Tablet,0
10260524,IDCxQWxRI,2017-01-16 17:55:55,7879930,114069,80319,555603,e,Safari,,0
2452391,IDrhaQssc,2017-01-12 17:29:43,,932933,80554,7122654,f,Mozilla Firefox,Desktop,0
8768834,IDD1SU1mY,2017-01-12 11:05:15,8358661,754075,3037,55358028,e,,Tablet,0
2434619,IDPu9sc0E,2017-01-10 11:38:20,,475820,82877,56008048,b,Mozilla Firefox,Desktop,0
1923480,IDp34B4YZ,2017-01-16 10:06:26,7333418,991132,97863,87807327,d,InternetExplorer,Desktop,0
4162211,IDGJCtQaC,2017-01-16 14:08:22,9093752,685183,7126,53807073,b,Edge,Tablet,0
1501524,IDe5UWRe0,2017-01-20 10:21:30,9344959,603433,42227,18243870,a,Edge,Tablet,0
3489297,IDsIgjdCD,2017-01-10 10:30:21,,218252,54916,30860214,b,Edge,Tablet,0
7497092,IDlZruvyC,2017-01-11 18:38:38,6463157,861373,25491,15328654,d,Mozilla,,0
5947568,IDKxOpnFm,2017-01-14 09:18:44,,583860,67419,49384126,f,InternetExplorer,,0
10226303,IDDGXSmQp,2017-01-13 12:11:59,7420078,579924,5602,72451969,a,Edge,Tablet,0
9942505,IDN58jjyI,2017-01-18 10:27:23,3130702,937952,40339,37135965,e,Mozilla Firefox,Desktop,0
11364346,IDWSqcSob,2017-01-20 17:31:53,2359019,591206,97863,61392274,b,Mozilla,,0
6156996,IDYEo5QPI,2017-01-19 16:11:38,2543174,49166,1678,78625569,a,Google Chrome,Mobile,0
1357806,IDPXi9pJP,2017-01-14 14:37:39,1138181,683301,42227,1189152,e,Mozilla Firefox,Desktop,0
11631332,IDrCkm64D,2017-01-14 16:17:16,6854812,344098,10345,81621696,b,Edge,Tablet,0
4452194,IDIeJfmC3,2017-01-16 11:20:29,6212556,85966,76239,7122654,a,Edge,Tablet,0
2182723,IDAOfvXl9,2017-01-16 11:26:46,4499273,180155,74263,2050923,a,,Desktop,0
9328149,IDXShjdok,2017-01-20 15:14:19,8867888,579881,68947,7864011,a,Mozilla,,0
1287770,IDNLSdhxR,2017-01-13 17:47:03,1199396,305182,12211,58163546,b,Mozilla Firefox,Desktop,0
4096171,IDrsVJbED,2017-01-16 13:23:53,1870166,624831,48498,55358028,a,Firefox,,0
1054452,IDejxvHXi,2017-01-17 05:31:15,4122478,894849,17714,2050923,b,IE,Mobile,0
9541370,IDy1g8Be1,2017-01-17 14:04:34,883585,441677,80554,7122654,b,Mozilla,Desktop,0
5670805,IDblLcfoX,2017-01-12 12:48:34,4523700,344378,835,27723861,a,Google Chrome,Mobile,0
10670579,IDsRfxYbB,2017-01-19 12:33:46,1370425,726166,40339,43452411,b,Mozilla Firefox,Desktop,0
6678822,IDDw3ZcnO,2017-01-15 18:04:30,1655480,89414,5602,26461535,b,Edge,Tablet,0
9939659,IDmYrneNw,2017-01-15 18:54:51,1215329,605212,5602,72451969,b,Firefox,Mobile,0
3658784,IDiZW27MG,2017-01-14 16:53:02,8740021,476869,42227,43770446,b,Mozilla Firefox,Desktop,0
9781250,IDC3xfhpg,2017-01-20 17:38:17,7280700,905698,98552,51854755,b,,Tablet,0
2658259,ID2flEH3i,2017-01-19 05:20:53,9311064,378800,89522,27578501,b,Firefox,Mobile,0
7744597,IDDtZj4Bm,2017-01-13 09:11:58,4962018,788692,62949,30860214,b,,Mobile,0
2813902,IDydhgQ0a,2017-01-12 19:32:47,2143107,805521,11987,20301556,d,InternetExplorer,Desktop,1
6594611,ID4nAjK8H,2017-01-16 06:12:38,9320653,234399,33638,67290861,a,Google Chrome,Mobile,0
3262015,IDOtqi4xK,2017-01-20 16:12:51,2789405,80774,55686,62201833,b,Google Chrome,Mobile,0
5143858,ID2GumzBz,2017-01-16 13:19:48,3994550,205419,26962,77896159,a,Google Chrome,,0
5507087,IDQKH4t1s,2017-01-15 10:20:37,6284129,332242,40339,43452411,b,Edge,Tablet,0
10252845,IDrZnELI0,2017-01-13 10:41:59,5968006,129857,50088,56546102,e,Edge,Tablet,0
1248016,IDDlovDex,2017-01-14 08:03:42,4652816,652672,20665,74363610,c,Edge,Tablet,0
1241117,IDfULW84x,2017-01-11 08:57:26,6326965,522576,21407,37229898,a,Chrome,Desktop,0
3450258,ID1csoT3N,2017-01-10 18:31:39,4820459,712076,93286,9434818,b,Edge,Tablet,0
5643524,ID0OPDfI4,2017-01-16 15:56:58,3291168,340105,80554,7122654,b,Firefox,Mobile,0
10074191,IDZ57B590,2017-01-13 15:04:55,126795,397821,12052,39507200,a,Edge,Tablet,0
9808818,IDEBpdTTj,2017-01-16 13:52:00,3914470,976212,82396,15961717,a,Google Chrome,Mobile,0
5846140,IDbk8vjxR,2017-01-14 03:04:39,2244520,90483,904,74363610,a,Edge,Tablet,0
8125966,ID328JuLC,2017-01-18 17:51:17,9186060,638394,76239,7122654,e,Firefox,Mobile,0
278415,IDixMunjt,2017-01-11 17:29:04,9035513,703180,21407,9434818,f,Firefox,Mobile,0
2323936,ID4FwAvXM,2017-01-16 08:39:46,2681270,79772,80554,57977218,a,Firefox,Mobile,0
10579542,IDFjUEXwa,2017-01-20 14:00:27,328345,336200,11837,37135965,b,Mozilla Firefox,Desktop,0
2617179,IDG9JzGkU,2017-01-13 13:35:14,9751414,949393,61341,26391770,c,InternetExplorer,Desktop,1
4389443,IDfkm1eGv,2017-01-16 08:59:03,5767431,688001,11837,88843407,b,,Mobile,0
1036589,IDORdWzX6,2017-01-15 07:08:45,8517613,761296,25491,50595884,d,,Desktop,0
4269594,IDMzspzwv,2017-01-16 16:48:02,1060747,905635,41706,4000296,a,Mozilla Firefox,Desktop,0
7169371,IDpCL2ZYZ,2017-01-20 17:15:06,8195511,62684,5602,72451969,f,Google Chrome,Mobile,0
9178114,IDsuWHGyB,2017-01-10 17:41:04,1980023,279022,6906,98830533,e,Edge,,0
2282928,IDsMdy99E,2017-01-20 15:13:03,7483326,459214,95113,65017662,a,Edge,Tablet,0
2188307,IDynAOqOj,2017-01-16 15:41:16,5014822,797315,1678,78733447,a,Edge,,0
1916304,IDlHaFLz6,2017-01-20 13:31:34,4863685,863222,84228,74868704,e,Edge,Tablet,0
3297849,ID7J5aYEu,2017-01-13 10:31:40,4800985,799960,80554,74868704,b,Edge,Tablet,0
8197316,IDd4AkBkJ,2017-01-16 11:31:26,,876871,40339,43452411,b,IE,,0
8282193,IDevQTAi9,2017-01-15 15:26:16,2771205,773442,30580,67147700,e,Firefox,Mobile,0
11191391,IDJzpA9NA,2017-01-13 02:29:19,7829344,798599,23576,99595716,a,Firefox,,0
5049788,IDKlRRKYr,2017-01-20 15:32:03,4282067,757514,54343,3638268,b,Edge,Tablet,0
10220959,IDfX6sVi7,2017-01-12 10:47:47,6014656,960934,5602,89912524,d,Mozilla,Desktop,0
7530820,ID7uBVdA3,2017-01-14 16:42:19,3964219,24194,17714,74363610,b,Firefox,Mobile,0
2015172,ID5OSLO20,2017-01-10 12:05:32,588029,88702,5602,60774669,b,Firefox,Mobile,0
8548090,IDVOuvsaV,2017-01-15 15:38:02,809608,115402,40339,43452411,b,Firefox,,0
6212853,IDLe1Ud3p,2017-01-13 15:50:50,161413,257835,31195,28553354,d,IE,Mobile,0
4872753,ID4KfbfjL,2017-01-12 12:13:55,1466152,635634,87895,61940782,f,Firefox,Mobile,0
7531906,ID44ocxZS,2017-01-18 17:52:51,5926741,868555,64452,49228948,a,Firefox,Mobile,0
332751,IDYeWZxht,2017-01-11 08:28:24,8281623,4268,6906,99510044,f,Firefox,Mobile,0
794542,ID2MS9Zsl,2017-01-19 09:35:18,3410821,374128,12052,17581428,d,Google Chrome,Mobile,1
6166984,IDEsCe0bM,2017-01-11 16:38:22,8675536,216647,31365,20301556,b,Firefox,Mobile,0
10864619,IDkUGzN9e,2017-01-18 17:04:21,9303527,610060,74711,54526992,a,Edge,Tablet,0
3302879,IDUEr0Dp7,2017-01-17 12:29:08,8436374,648006,6906,99510044,e,Edge,,0
12016668,IDNBHXeR5,2017-01-20 11:15:50,3196942,421222,835,2050923,b,Mozilla Firefox,Desktop,0
6411421,ID9MxOa9L,2017-01-20 17:09:13,2367170,160575,73248,57977218,b,Edge,Tablet,0
8675858,ID2djHwYe,2017-01-13 15:05:07,1134739,277393,21380,85112421,f,Firefox,Mobile,0
2967138,IDEX0yHXK,2017-01-10 13:02:30,,625198,92704,7864011,b,Chrome,,0
2129225,IDqYTN6Er,2017-01-20 08:27:52,7663548,883466,40339,43452411,e,Firefox,Mobile,0
1209001,IDu2YflhZ,2017-01-14 16:59:54,9320637,958840,11837,8837581,b,Mozilla Firefox,Desktop,0
5478109,ID3OQnngF,2017-01-19 15:31:53,1370566,421372,70409,79055697,a,Edge,Tablet,0
11771075,IDIh0ivpB,2017-01-15 12:28:31,7584613,967420,73362,72161006,b,,Desktop,0
1354806,IDImsjPzp,2017-01-12 16:36:35,4866826,885522,40339,54526992,b,InternetExplorer,Desktop,0
5933268,IDmxOqAse,2017-01-10 11:25:34,,15189,73248,61940782,a,Edge,Tablet,0
222725,IDDALeCEd,2017-01-11 12:22:37,7346510,980050,34670,6171136,b,,Tablet,0
7829121,IDD7MV0c4,2017-01-18 13:39:22,1484576,631376,1678,76522512,b,Firefox,Mobile,0
1569783,IDqUzSOUL,2017-01-17 13:43:02,8376453,592483,11837,43770446,b,InternetExplorer,Desktop,0
4115538,ID10ReEF2,2017-01-11 08:16:52,5146761,944743,45620,54630329,c,Edge,,0
5850555,IDI8kMjow,2017-01-13 07:32:53,9417206,835503,40339,26391770,b,Edge,Tablet,0
3708030,ID2qbbtfB,2017-01-13 12:54:41,2527686,908915,42227,30860214,a,Mozilla Firefox,Desktop,0
2890194,IDNZJyu8e,2017-01-17 13:33:21,7045493,888232,84144,17990842,e,Edge,Tablet,0
256241,IDGxPMUx0,2017-01-20 16:32:44,9723764,121470,34670,87807327,b,Edge,Tablet,0
8779007,ID8eZZJnW,2017-01-20 13:04:19,7939607,794699,73248,13742268,b,Mozilla,Desktop,0
3823929,IDlojqZSV,2017-01-13 02:08:33,7518809,560500,82877,67290861,f,InternetExplorer,Desktop,0
5303507,IDePKuEhB,2017-01-14 14:25:41,572811,952299,93286,91553313,b,Firefox,Mobile,0
3599129,IDzmrXzWb,2017-01-16 17:33:07,2841017,329785,40339,71040875,b,Google Chrome,Mobile,0
6095344,IDyn760RA,2017-01-12 13:47:42,2308081,508134,5602,60774669,b,Firefox,Mobile,0
6112465,IDvfatBfw,2017-01-18 17:47:04,8325594,635595,34670,6171136,b,Edge,Tablet,0
8064998,IDk0HKoGZ,2017-01-12 12:44:56,142421,232688,97807,26391770,b,,Tablet,0
38649,IDm7LGGTg,2017-01-19 18:30:06,5954644,651163,84974,555603,c,InternetExplorer,,1
231800,ID0No0Uwh,2017-01-15 16:39:56,1644872,74655,68847,37017006,b,Edge,Tablet,0
7726588,IDK4c1Nqx,2017-01-11 07:54:38,,222219,17714,29916445,b,Google Chrome,,0
11772571,ID4vA6pF3,2017-01-13 13:46:41,8074189,326452,68847,43526789,a,Google Chrome,,0
12029112,IDoYiPPmt,2017-01-12 17:28:49,4081703,872124,54343,71193712,d,Mozilla Firefox,Desktop,0
6277197,IDv76qU9j,2017-01-16 09:12:53,2546475,823370,80319,17488931,b,Firefox,Mobile,0
2781815,IDy3ilGH4,2017-01-17 12:30:07,8458685,780896,1678,87807327,f,Edge,Tablet,0
10376896,IDE6tquZi,2017-01-12 10:13:01,5325283,578267,25491,15961717,a,Firefox,Mobile,0
5507717,IDXB4Deyi,2017-01-17 16:37:56,5035823,239945,82877,21873352,b,Edge,Tablet,0
3321876,ID5Ri1k5V,2017-01-15 16:48:00,5379846,472506,12052,89557780,c,Firefox,Mobile,0
9774547,ID4rgrNU4,2017-01-14 12:12:34,9323003,821035,41706,4000296,b,,Mobile,0
10582280,IDGOcH5eR,2017-01-14 13:24:57,7338023,410815,11837,7181598,a,Firefox,Mobile,0
5555223,IDD9wckkI,2017-01-13 16:44:40,2447573,275946,53956,46997962,c,Edge,Tablet,0
7319024,ID7nY5M7g,2017-01-12 14:14:28,417656,882902,14960,15961717,c,Google Chrome,,1
9696683,IDaUe4G6P,2017-01-16 08:43:59,8917791,104364,98552,17990842,d,Edge,Tablet,0
5138203,IDt8Qx4K2,2017-01-11 05:43:41,2052170,883468,8467,35888759,e,Edge,Tablet,0
4840024,IDnqc9vSd,2017-01-19 05:46:55,8896401,459830,33638,78406516,b,Mozilla Firefox,Desktop,0
101579,IDVVrTFVB,2017-01-15 14:52:13,7117640,679284,15912,62201833,b,Firefox,Mobile,0
4889285,IDEeBkv5r,2017-01-19 12:14:23,4580544,876871,40339,43452411,b,Firefox,Mobile,0
5166959,IDpAFLMN0,2017-01-16 15:20:03,7206429,287965,93286,52437512,f,Edge,Tablet,0
1542077,IDQHOpgv4,2017-01-16 12:58:52,5059110,625986,26966,91808273,a,Chrome,Desktop,0
1337298,IDGfdPFyS,2017-01-15 10:24:45,,883466,40339,43452411,b,Firefox,Mobile,0
9741594,ID1SkPPmR,2017-01-16 10:39:23,2643987,443040,42227,49384126,e,Firefox,Mobile,0
8530569,IDXSuhzi6,2017-01-17 11:11:36,,19606,34670,87807327,d,Mozilla Firefox,,0
2992221,IDLx8yBWU,2017-01-20 14:22:44,9376382,401909,43612,57517812,b,Edge,Tablet,0
10771628,ID3GnWKLg,2017-01-16 17:00:35,2965074,76886,11837,90276693,f,,Desktop,0
4048996,IDdyANmFJ,2017-01-19 11:46:59,429909,26732,82877,38492160,a,Edge,Tablet,0
2013047,ID6KZX2nT,2017-01-14 09:31:37,8740021,635633,10345,26461535,b,Edge,Tablet,0
10143794,IDQO1bHys,2017-01-17 02:52:01,3045478,198486,54343,3402198,f,Internet Explorer,Tablet,0
103267,IDzPW2WJW,2017-01-13 17:52:14,5011545,101789,23576,45446370,b,InternetExplorer,Desktop,0
22608,IDZkc1tJQ,2017-01-16 05:39:31,7722875,30453,97863,3156697,b,,Desktop,0
10805292,IDuLizNF7,2017-01-15 18:22:41,8582240,795382,80319,74868704,a,Mozilla,Desktop,0
2376975,IDSjtEsAC,2017-01-20 13:41:11,9253128,651021,42227,83172146,a,Firefox,Mobile,0
9389363,IDGZHPcSB,2017-01-17 16:41:26,,97508,64452,92640312,b,Edge,Tablet,0
11740866,IDztkKUjL,2017-01-14 12:11:50,2680481,704333,80692,47079934,a,InternetExplorer,Desktop,1
4876666,IDwamIzwx,2017-01-13 13:11:57,513071,422849,43897,69514806,b,,Tablet,0
283634,IDB4Mlbe0,2017-01-11 11:46:41,7666806,207774,74017,60188064,e,Mozilla Firefox,Desktop,0
11211375,IDrPCNwb8,2017-01-19 13:05:54,8987952,332242,40339,43452411,f,Edge,Tablet,0
4477367,IDih2L5OT,2017-01-15 09:33:22,50202,876611,97863,56008048,f,Firefox,Mobile,0
6332192,IDOD5YOzk,2017-01-18 10:46:24,5034330,698685,9764,37135965,a,Firefox,,0
4676335,IDiAaJQAK,2017-01-10 17:43:43,4858172,364418,8675,18243870,d,Edge,Tablet,0
9395845,IDMJetYau,2017-01-17 15:49:25,5035823,988497,8467,37236044,a,Edge,Tablet,0
761201,ID3dUtVJC,2017-01-19 10:27:07,8203023,600103,95113,65017662,b,Edge,Tablet,0
6542731,IDvcMgW1H,2017-01-17 15:58:01,8061400,883466,40339,43452411,b,,Desktop,0
8612997,IDjgyqyZB,2017-01-17 17:34:19,9974819,598193,45620,31388981,b,Mozilla Firefox,Desktop,0
6595691,IDKPwv4LI,2017-01-18 07:41:08,7390920,51548,6906,99510044,e,Edge,Tablet,0
2214944,IDZlXclPA,2017-01-19 10:02:09,3966661,747847,54916,80418924,b,Google Chrome,Mobile,0
11303499,IDCj4XVLm,2017-01-12 15:47:20,5235783,3569,2053,63492765,b,Edge,Tablet,0
1292260,IDAnKoECD,2017-01-17 12:53:35,476008,557539,82396,17990842,f,Edge,Tablet,0
8706831,IDsVtHQYk,2017-01-12 16:00:13,8978873,865565,26962,57977218,e,Edge,Tablet,0
1890668,IDsKPZIJW,2017-01-18 14:27:12,9312457,573243,48498,55358028,e,Mozilla Firefox,Desktop,0
6255316,IDIFJ1vgU,2017-01-14 07:17:29,9289596,75190,3037,55358028,b,Firefox,Mobile,0
8371627,IDQrH6WGt,2017-01-14 06:40:20,7779623,420871,92902,31261303,b,,,0
438104,IDstQTRo6,2017-01-13 11:42:33,,179783,73248,1189152,c,IE,Mobile,0
4834743,IDKA5hcxs,2017-01-11 08:45:18,7429389,748005,10345,72161006,b,Edge,Tablet,0
9467845,IDSjKyKkT,2017-01-20 16:56:47,370189,459623,5602,48425572,a,Firefox,,0
8394353,IDRAkl150,2017-01-18 12:03:17,8302347,878716,64452,92640312,e,Edge,Tablet,0
9496979,IDRuHaunK,2017-01-16 13:46:28,8792842,561549,62416,47941469,b,Google Chrome,Mobile,0
7790665,IDCtbVIla,2017-01-18 17:03:25,3043311,36347,42227,49384126,b,Mozilla,Desktop,0
3393150,IDwspSjyZ,2017-01-16 14:07:48,8441784,738405,13412,77318092,b,Edge,Tablet,0
6812112,IDyU5yslM,2017-01-14 14:22:17,8766927,356280,25015,44147978,c,Edge,Tablet,0
10953699,IDJQKfgZC,2017-01-11 13:20:38,9378593,840608,5602,60774669,b,Edge,Tablet,0
7311571,IDe81wMwx,2017-01-11 18:15:04,9437029,173404,42227,1436904,b,Edge,,0
10844669,IDKti4AfK,2017-01-14 16:02:34,1043307,141123,6906,99510044,f,Google Chrome,Mobile,0
4756353,IDXvgm1Xg,2017-01-17 10:52:34,3405887,301667,10345,33683592,b,Mozilla Firefox,Desktop,0
1614460,IDdQ6GVsN,2017-01-16 06:44:51,1021808,247986,73362,67274540,b,Mozilla,Desktop,0
3015962,ID3lj36vT,2017-01-13 14:32:40,9543831,177380,11837,83172146,b,Edge,Tablet,0
7247903,IDBpf6qOe,2017-01-11 09:53:32,2945595,667026,12211,11108754,b,Google Chrome,Mobile,0
7723516,IDpMU7KGn,2017-01-20 12:25:43,356739,760114,30580,67147700,b,Firefox,Mobile,0
6842975,IDRBwpPBn,2017-01-15 09:48:44,2077171,674927,95113,65017662,a,Edge,Tablet,0
5396791,IDdSCjyMv,2017-01-10 18:10:32,7629865,589493,1678,260443,b,Edge,Tablet,0
4749539,IDeBpQXN7,2017-01-12 09:44:21,4073238,208151,21407,57977218,b,Edge,Tablet,0
3285201,IDulaKgzK,2017-01-10 13:42:54,6941122,957664,68947,54526992,a,Mozilla,,0
8840760,IDdKxFIUx,2017-01-19 09:12:58,4488235,405474,6906,99510044,e,Google Chrome,Mobile,0
4268696,IDoGn7ifC,2017-01-12 10:34:21,1215612,812290,40339,37135965,c,Firefox,Mobile,0
6058549,IDbJKEH4I,2017-01-11 19:22:52,7238068,986327,48498,54526992,b,Edge,Tablet,0
10363314,IDadD620M,2017-01-16 17:57:25,8917791,840478,82396,45446370,a,Edge,Tablet,0
2917295,ID6jy0l9P,2017-01-18 08:39:36,1321186,54496,73248,49384126,b,Mozilla Firefox,Desktop,0
4601765,ID5HZDC9W,2017-01-14 13:24:12,1872467,126157,904,26391770,b,Edge,Tablet,0
